# size | bubble | Insertion | Selection | Merge | Quick
100000 704982704 99999 50000 0 0
200000 3525013520 299998 150000 0 0
300000 1280223264 599997 300000 0 0
400000 3970611936 999996 500000 0 0
500000 121343056 1499995 750000 0 0
600000 4027383920 2099994 1050000 0 0
700000 4213898048 2799993 1400000 0 0
800000 2090950848 3599992 1800000 0 0
900000 3363575024 4499991 2250000 0 0
1000000 851901392 5499990 2750000 0 0
