# size | bubble | Insertion | Selection | Merge | Quick
100000 0 99999 0 0 0
200000 0 299998 0 0 0
300000 0 599997 0 0 0
400000 0 999996 0 0 0
500000 0 1499995 0 0 0
600000 0 2099994 0 0 0
700000 0 2799993 0 0 0
800000 0 3599992 0 0 0
900000 0 4499991 0 0 0
1000000 0 5499990 0 0 0
